,title,revenue
5310,Lilo & Stitch,145771527.0
5311,Minority Report,358372926.0
5315,Mr. Deeds,171269535.0
5316,Lovely & Amazing,4186931.0
5325,Men in Black II,441818803.0
5326,The Powerpuff Girls Movie,11411644.0
5328,The Crocodile Hunter: Collision Course,33082548.0
5329,Reign of Fire,43061982.0
5330,Road to Perdition,181001478.0
5337,Perfect,12918858.0
5340,The Legend of Boggy Creek,22000000.0
5341,Z,83305.0
5342,Halloween: Resurrection,37664855.0
5343,Sex and Lucia,2628241.0
5345,K-19: The Widowmaker,35168966.0
5346,Stuart Little 2,169956806.0
5347,Austin Powers in Goldmember,296655431.0
5349,The Kid Stays in the Picture,1434436.0
5350,Happy Times,240093.0
5351,Tadpole,2891288.0
5366,Top Secret!,20458340.0
5368,Signs,408247917.0
5370,Spy Kids 2: The Island of Lost Dreams,119723358.0
5371,The Good Girl,16856124.0
5372,Blood Work,26199517.0
5373,xXx,277448382.0
5379,Martin Lawrence Live: Runteldat,19184015.0
5388,Rollerball,30000000.0
5389,The Adventures of Pluto Nash,7103973.0
5390,Blue Crush,51842679.0
5392,The Isle,21075.0
5393,Possession,10113733.0
5394,One Hour Photo,52223306.0
5395,Serving Sara,16930185.0
5396,S1m0ne,19576023.0
5397,Undisputed,12398628.0
5406,Clash of the Titans,41092328.0
5407,Hot Shots!,181096164.0
5412,976-EVIL,2955917.0
5413,Camilla,250993.0
5414,Down and Out in Beverly Hills,62134225.0
5416,Love Me Tender,9000000.0
5421,Wolfen,10626725.0
5422,FearDotCom,18902015.0
5428,Snipes,70569.0
5429,City By The Sea,22433915.0
5430,Swimfan,34411240.0
5435,Thesis,2647055.0
5437,Barbershop,75781642.0
5439,The Transporter,43928932.0
5442,Igby Goes Down,4777465.0
5444,Aspen Extreme,8041049.0
5445,Betsy's Wedding,19740070.0
5446,Captain Ron,22518097.0
5452,The Hills Have Eyes,25000000.0
5455,Monkey Trouble,16453258.0
5459,Spaced Invaders,15369573.0
5461,Surf Ninjas,4916135.0
5463,The Wanderers,23000000.0
5472,Ballistic: Ecks vs. Sever,19924033.0
5474,The Four Feathers,29882645.0
5475,Trapped,6916869.0
5477,His Secret Life,215339.0
5480,Secretary,9304609.0
5481,Spirited Away,274925095.0
5483,Sweet Home Alabama,180622424.0
5488,Moonlight Mile,10011050.0
5490,Skins,249204.0
5493,Red Dragon,209196298.0
5495,Bloody Sunday,773228.0
5500,Flirting,2415396.0
5506,Powaqqatsi,589244.0
5509,Valmont,1132112.0
5515,Claire of the Moon,799674.0
5516,Django,17277.0
5519,Festival in Cannes,299171.0
5520,Flashback,6488144.0
5526,Below,605562.0
5527,Brown Sugar,27362712.0
5528,Knockaround Guys,12000000.0
5530,Tuck Everlasting,19158074.0
5532,Bowling for Columbine,35564473.0
5533,Comedian,2744253.0
5535,Pokémon 4Ever: Celebi - Voice of the Forest,28023563.0
5536,Punch-Drunk Love,17000000.0
5538,Swept Away,598645.0
5540,Abandon,10719357.0
5542,The Ring,249348933.0
5543,Auto Focus,2062066.0
5546,Hansel & Gretel,100477.0
5547,Naqoyqatsi,13308.0
5549,Russian Ark,6723732.0
5554,Jason Goes to Hell: The Final Friday,15938065.0
5556,Saturday Night Fever,237113184.0
5557,Staying Alive,64892670.0
5565,When Time Ran Out...,3763988.0
5566,Wholly Moses,14155617.0
5568,Xanadu,22471595.0
5570,Absence of Malice,40716963.0
5571,All Night Long,10000000.0
5572,The Amateur,6892098.0
5575,Blow Out,12000000.0
5581,Carbon Copy,9566593.0
5586,Continental Divide,15578237.0
5589,Dead & Buried,216166.0
5592,Endless Love,32492674.0
5594,The Entity,13277558.0
5595,Eye of the Needle,18000000.0
5609,Gallipoli,11740000.0
5613,Goodbye Pork Pie,1400000.0
5616,The Hand,566736.0
5618,Heartbeeps,2154696.0
5623,The Legend of the Lone Ranger,2945600.0
5635,Neighbors,29916207.0
5639,Pennies from Heaven,9171289.0
5640,Pieces,1198346.0
5643,Private Lessons,26279000.0
5646,Ghost Ship,68349884.0
5647,Jackass: The Movie,64282312.0
5648,Paid in Full,3090862.0
5651,All The Queen's Men,23000.0
5653,Frida,56298474.0
5654,Roger Dodger,1260761.0
5658,Casino Royale,41744718.0
5661,Exodus,21750000.0
5665,I Spy,33561137.0
5666,The Santa Clause 2,172855065.0
5670,The Weight of Water,109130.0
5671,Femme Fatale,16838910.0
5672,8 Mile,215000000.0
5674,Far from Heaven,29027914.0
5678,Harry Potter and the Chamber of Secrets,876688482.0
5691,Men with Brooms,4245870.0
5700,Madame Bovary,1942423.0
5703,Return to the Blue Lagoon,2807854.0
5705,Toy Soldiers,15073942.0
5712,Roadgames,100000.0
5713,Rollover,10217873.0
5715,Scanners,14225876.0
5716,Sharky's Machine,35610100.0
5722,Sphinx,439564.0
5726,"Tarzan, the Ape Man",36565280.0
5729,Thief,4300000.0
5730,This Is Elvis,2028612.0
5734,Die Another Day,431971116.0
5736,Friday After Next,33526835.0
5738,The Quiet American,27674124.0
5740,Talk to Her,51001550.0
5741,Eight Crazy Nights,23833131.0
5742,Extreme Ops,10959475.0
5743,Solaris,30002758.0
5744,Treasure Planet,109578115.0
5760,The Sword and the Sorcerer,39103425.0
5761,Zulu,8000000.0
5762,Analyze That,55003135.0
5763,Empire,18591272.0
5764,Adaptation.,32801173.0
5765,Equilibrium,5359645.0
5777,Escape to Victory,27453418.0
5780,Alone in the Dark,8178569.0
5783,Attack Force Z,88000.0
5786,Barbarosa,1736123.0
5789,The Best Little Whorehouse in Texas,69701637.0
5798,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",840000.0
5803,Drumline,57588485.0
5804,The Hot Chick,35081550.0
5805,Maid in Manhattan,154906693.0
5806,Star Trek: Nemesis,67312826.0
5807,About Schmidt,105834556.0
5814,The Lord of the Rings: The Two Towers,926287400.0
5816,25th Hour,13060843.0
5817,Antwone Fisher,23367586.0
5818,Gangs of New York,193772504.0
5819,Two Weeks Notice,93354918.0
5821,Narc,12633747.0
5824,Body of Evidence,13273595.0
5826,Company Business,1501785.0
5829,Legend of the Lost,2200000.0
5837,War and Peace,12500000.0
5847,Asoka,19000000.0
5851,Catch Me If You Can,352114312.0
5852,Pinocchio,41323171.0
5853,Chicago,306776732.0
5854,The Hours,41597830.0
5857,The Pianist,120072577.0
5865,Confessions of a Dangerous Mind,33013805.0
5867,Blue Collar Comedy Tour: The Movie,604856.0
5868,Just Married,101564935.0
5874,A Guy Thing,17432163.0
5876,National Security,50097949.0
5878,City of God,30641770.0
5885,Band of Outsiders,182857.0
5886,Breaking Up,11690.0
5887,CB4,17953778.0
5895,Mystery Date,6166819.0
5897,Pépé le Moko,153936.0
5898,Secret Admirer,8622757.0
5919,Biker Boyz,23510601.0
5920,Final Destination 2,90426405.0
5921,The Recruit,101191884.0
5925,May,150277.0
5939,Evil Under the Sun,6110000.0
5940,Firefox,70687344.0
5942,Forced Vengeance,6660333.0
5955,The Last Unicorn,6455530.0
5963,Missing,14000000.0
5964,The Missionary,7241180.0
5973,Paradise,5588800.0
5985,Sunless,30878.0
5989,Shoot the Moon,8100000.0
5990,Six Pack,20225989.0
6003,They Call Me Bruce?,16894678.0
6005,Trail of the Pink Panther,9056073.0
6017,How to Lose a Guy in 10 Days,177371441.0
6018,Shanghai Knights,88323487.0
6019,Daredevil,179179718.0
6020,The Jungle Book 2,135680000.0
6022,Amandla! A Revolution in Four-Part Harmony,405331.0
6025,He Loves Me... He Loves Me Not,5126264.0
6028,Dennis the Menace,117270765.0
6030,10 to Midnight,7175592.0
6031,The Black Stallion Returns,9800000.0
6032,The Black Stallion,37799643.0
6034,A Countess from Hong Kong,2000000.0
6040,A Patch of Blue,6792000.0
6041,A Prayer for the Dying,1432687.0
6047,Dark Blue,9237470.0
6048,Gods and Generals,12923936.0
6049,The Life of David Gale,38955598.0
6050,Old School,87055349.0
6058,Cradle 2 the Grave,56489558.0
6067,Mr. North,1221366.0
6073,Ten,105656.0
6074,Bringing Down the House,132675402.0
6075,Tears of the Sun,85632458.0
6080,Bend It Like Beckham,76578641.0
6081,The Hunted,34234008.0
6087,King of Kings,14483352.0
6100,Green Card,29888235.0
6101,Journey to the Center of the Earth,10000000.0
6104,Ringu,8690429.0
6105,Ringu 2,18686644.0
6106,Salaam Bombay!,2080046.0
6107,Sweet Charity,20000000.0
6111,Boat Trip,8586376.0
6112,Dreamcatcher,75715436.0
6114,View from the Top,15614000.0
6122,The Robe,36000000.0
6123,Wind,5519569.0
6125,Basic,42792561.0
6126,The Core,74208267.0
6130,Raising Victor Vargas,2816116.0
6131,Stevie,97000.0
6133,Day for Night,17808.0
6137,Square Dance,225358.0
6142,A Man Apart,44350926.0
6143,Phone Booth,97837138.0
6147,Levity,209151.0
6149,Anger Management,195745823.0
6151,Ghosts of the Abyss,17040871.0
6152,House of 1000 Corpses,16829545.0
6157,Chasing Papi,6126237.0
6158,A Mighty Wind,18750246.0
6161,Winged Migration,20217080.0
6163,Straw Dogs,3251794.0
6165,The Andromeda Strain,12376563.0
6166,Brainscan,4352094.0
6173,The Other Side of Heaven,4720371.0
6176,Undercover Blues,12416686.0
6178,The Wiz,21049053.0
6180,The Marrying Man,12454768.0
6182,Scenes from a Mall,9563393.0
6183,Stella,20240128.0
6185,Identity,90259536.0
6190,House of Fools,57862.0
6194,The Lizzie McGuire Movie,55534455.0
6195,X2,407711549.0
6196,Blue Car,464000.0
6200,Daddy Day Care,164433867.0
6205,Washington Heights,156021.0
6207,A Chorus Line,14202899.0
6218,Gunfight at the O.K. Corral,11750000.0
6221,The Matrix Reloaded,738599701.0
6223,Down with Love,20298207.0
6226,The Spanish Apartment,3897799.0
6227,Pokémon Heroes: Latios and Latias,20867919.0
6228,Bruce Almighty,484572835.0
6229,The In-Laws,20440627.0
6232,Finding Nemo,940335536.0
6233,The Italian Job,176070171.0
6234,Wrong Turn,28650575.0
6235,Capturing the Friedmans,3117985.0
6238,2 Fast 2 Furious,236350661.0
6240,Whale Rider,41400000.0
6242,Once a Thief,4303351.0
6266,The Electric Horseman,61801971.0
6276,Oscar,23562716.0
6280,Two Mules for Sister Sara,5050000.0
6288,This Boy’s Life,4104962.0
6292,Barton Fink,6153939.0
6305,Music Box,6263883.0
6314,Divine Trash,39842.0
6318,Quai des Orfèvres,152961.0
6322,Defence of the Realm,750000.0
6326,Opportunity Knocks,11359129.0
6327,Shattered,11511031.0
6333,Dumb and Dumberer: When Harry Met Lloyd,39267515.0
6334,From Justin to Kelly,4922166.0
6335,Hollywood Homicide,51142659.0
6344,Alex & Emma,15368897.0
6351,The Satanic Rites of Dracula,544476.0
6353,28 Days Later,82719885.0
6354,Charlie's Angels: Full Throttle,259175788.0
6361,"Bodies, Rest & Motion",764083.0
6368,The Babe,17530973.0
6374,Mr. Baseball,20000000.0
6375,Never on Sunday,8000000.0
6378,Scaramouche,6746000.0
6385,Hulk,245360480.0
6386,"Legally Blonde 2: Red, White & Blonde",124914842.0
6387,Sinbad: Legend of the Seven Seas,26288320.0
6388,Terminator 3: Rise of the Machines,435000000.0
6389,Swimming Pool,22441323.0
6390,Pirates of the Caribbean: The Curse of the Black Pearl,655011224.0
6392,The League of Extraordinary Gentlemen,179265204.0
6399,Bad Boys II,273339556.0
6401,Johnny English,160583018.0
6404,L'imbalsamatore,56878.0
6411,Loose Cannons,5585154.0
6415,Lara Croft Tomb Raider: The Cradle of Life,156505388.0
6416,Seabiscuit,148336445.0
6417,Spy Kids 3-D: Game Over,197011982.0
6419,Camp,1628154.0
6422,Mondays in the Sun,146402.0
6428,Kickboxer 2:  The Road Back,1250712.0
6430,"One, Two, Three",4000000.0
6432,The Private Life of Sherlock Holmes,1500000.0
6433,Remo Williams: The Adventure Begins...,14393902.0
6434,The Blood of Heroes,882290.0
6437,American Wedding,231449203.0
6438,Gigli,7266209.0
6442,The Magdalene Sisters,20957001.0
6444,Freaky Friday,110230332.0
6446,S.W.A.T.,116643346.0
6447,Le Divorce,12991996.0
6466,Freddy vs. Jason,114908830.0
6468,Open Range,68296293.0
6469,Shaolin Soccer,42776760.0
6470,Uptown Girls,37095657.0
6471,American Splendor,6003587.0
6475,Agent Cody Banks,58795814.0
6480,House of Wax,23800000.0
6482,Man's Best Friend,12974636.0
6489,Valley Girl,17343596.0
6490,Wait Until Dark,11000000.0
6492,Code Unknown,95242.0
6493,Showdown in Little Tokyo,2275557.0
6496,THX 1138,2437000.0
6497,Valley of the Dolls,50000000.0
6503,Joe Kidd,6330000.0
6504,The Keep,3661757.0
6508,"The Beast from 20,000 Fathoms",5000000.0
6509,10,74865517.0
6510,Tremors,48572000.0
6513,The Pink Panther,10878107.0
6514,The Pink Panther Strikes Again,33833201.0
6515,Commando,57500000.0
6520,Ikiru,55240.0
6524,"Ay, Carmela!",2000000.0
6531,Live Nude Girls Unite!,48752.0
6533,Earth,528972.0
6534,Fire,501533.0
6536,Marci X,1675706.0
6546,Jeepers Creepers 2,63102666.0
6549,Nola,10550.0
6554,The Order,11560806.0
6556,Party Monster,742898.0
6558,Cabin Fever,30553394.0
6559,Matchstick Men,65565672.0
6560,Once Upon a Time in Mexico,98185582.0
6562,Lost in Translation,119723856.0
6564,Millennium Actress,37641.0
6569,Gotcha!,8800000.0
6572,Once Upon a Time in China,3826459.0
6573,Once Upon a Time in China II,30399676.0
6574,Once Upon a Time in China III,27540561.0
6581,Convoy,22765081.0
6582,Day of the Dead,34000000.0
6583,"Hello, Dolly!",33208099.0
6585,Memoirs of an Invisible Man,14358033.0
6586,The Rose,29174648.0
6593,"I, Madman",151203.0
6595,Once Bitten,10000000.0
6596,Shrimp on the Barbie,458996.0
6602,Cold Creek Manor,21384035.0
6603,The Fighting Temptations,30238577.0
6605,Underworld,95708457.0
6614,Duplex,19322135.0
6615,The Rundown,80916492.0
6616,Under the Tuscan Sun,58878723.0
6620,Mambo Italiano,3031801.0
6621,My Life Without Me,9726954.0
6624,The Triplets of Belleville,1477676.0
6625,Videodrome,2120439.0
6627,Lagaan: Once Upon a Time in India,8100000.0
6628,Judgment at Nuremberg,10000000.0
6636,Seven Brides for Seven Brothers,5000000.0
6638,All the President's Men,70600000.0
6641,Avalon,8826094.0
6642,Babette's Feast,4398938.0
6644,Beethoven,147214049.0
6645,Beethoven's 2nd,118243066.0
6646,Black Moon Rising,6637565.0
6647,Boyz n the Hood,57504069.0
6648,Bugsy,49114016.0
6651,Cobra,49042224.0
6653,Consenting Adults,21591728.0
6659,Where Eagles Dare,21000000.0
6660,Tightrope,48143579.0
6661,Sleeping with the Enemy,174999005.0
6662,PCU,4350774.0
6663,The Rookie,21633874.0
6665,City Heat,38348988.0
6666,Into the Night,6700000.0
6667,Three O'Clock High,3685862.0
6670,A Rage in Harlem,10400000.0
6672,More American Graffiti,15014674.0
6674,Under Suspicion,221295.0
6680,The Gun in Betty Lou's Handbag,3721911.0
6692,Article 99,6375979.0
6694,Eureka,123572.0
6695,Oleanna,124693.0
6697,Tough Guys Don't Dance,858250.0
6698,There Goes My Baby,123509.0
6699,Kingdom of the Spiders,17000000.0
6702,Gas Food Lodging,1345236.0
6703,In Cold Blood,13007551.0
6704,Campus Man,989000.0
6711,Mobsters,20246790.0
6713,Out of Time,55495563.0
6714,School of Rock,131282949.0
6718,The Station Agent,8679814.0
6719,Wonderland,2466444.0
6720,Bus 174,217201.0
6721,Mystic River,156822020.0
6723,House of the Dead,13818181.0
6724,Intolerable Cruelty,119940815.0
6725,Kill Bill: Vol. 1,180949000.0
6726,Dopamine,22278.0
6730,Runaway Jury,80154140.0
6731,The Texas Chainsaw Massacre,107071655.0
6734,Sylvia,10000000.0
6735,Veronica Guerin,1569918.0
6738,Radio,52277485.0
6739,Scary Movie 3,220673217.0
6741,Elephant,10012022.0
6757,Holy Matrimony,616938.0
6767,Promised Land,316000.0
6768,Aparajito,170215.0
6777,"Die, Mommie, Die!",320092.0
6781,Shattered Glass,2944752.0
6783,The Matrix Revolutions,424988211.0
6785,Elf,173398518.0
6788,Gloomy Sunday,585604.0
6791,Love Actually,244931766.0
6793,Father of the Bride,89325780.0
6795,Looney Tunes: Back in Action,68514844.0
6796,Master and Commander: The Far Side of the World,212011111.0
6797,Tupac: Resurrection,7808524.0
6801,Gothika,141591324.0
6802,21 Grams,60427839.0
6803,The Barbarian Invasions,3432342.0
6805,Bad Santa,76488889.0
6806,The Haunted Mansion,182290266.0
6807,Timeline,43935763.0
6809,Damage,7532911.0
6814,Darkman,48878502.0
6816,Death Machine,1422749.0
6821,Final Analysis,28590665.0
6825,New Jack City,47624253.0
6827,WarGames,79567667.0
6830,Forbidden Games,10188.0
6834,Ben-Hur: A Tale of the Christ,9000000.0
6837,Gorky Park,16175602.0
6839,"Greystoke: The Legend of Tarzan, Lord of the Apes",45858563.0
6841,Hannah and Her Sisters,40084041.0
6842,The Hard Way,65595485.0
6844,Highlander II: The Quickening,15556340.0
6848,Hudson Hawk,17218080.0
6849,Invasion of the Body Snatchers,24046533.0
6852,Kindergarten Cop,201957688.0
6855,The Last Boy Scout,59509925.0
6856,Last Tango in Paris,36144000.0
6857,Lorenzo's Oil,7286388.0
6860,Mr. Destiny,15379253.0
6863,Only the Lonely,21830957.0
6864,Over the Top,16057580.0
6865,Passenger 57,44065653.0
6866,Presumed Innocent,221303188.0
6867,Project X,18532286.0
6868,Proof,524668.0
6869,Pure Luck,24941969.0
6870,Battle Royale,25000000.0
6871,The Wedding Banquet,6933459.0
6874,Summer School,35114428.0
6878,Radio Flyer,4651977.0
6880,Revenge,15645616.0
6881,The Secret of My Success,110996879.0
6883,Streets of Fire,8089290.0
6885,High Heels,1710057.0
6888,To Live and Die in L.A.,17307019.0
6889,Trapped in Paradise,5777916.0
6890,Betty Blue,2003822.0
6891,Vivre Sa Vie,24517.0
6892,Wild at Heart,14560247.0
6893,The Witches,15360553.0
6894,The Witches of Eastwick,63766510.0
6895,Year of the Dragon,18707466.0
6900,Mary of Scotland,1276000.0
6903,Swing Time,2600000.0
6908,Jesus Christ Superstar,13200000.0
6910,Birdman of Alcatraz,3100000.0
6913,The Birth of a Nation,11000000.0
6918,Red River,9012000.0
6920,Stagecoach,1103757.0
6921,A Shot in the Dark,12368234.0
6924,Bullitt,42300873.0
6928,42nd Street,2281000.0
6929,I'm No Angel,2850000.0
6935,A Passage to India,27187653.0
6938,Hero,177394432.0
6940,Anna Karenina,1439000.0
6943,Looking for Mr. Goodbar,22512655.0
6947,Nausicaä of the Valley of the Wind,3301446.0
6950,Dragnet,66673516.0
6952,1941,31755742.0
6956,Crime Story,194720.0
6965,Leprechaun,8556940.0
6975,Run,4409328.0
6990,Honey,62646763.0
6991,The Last Samurai,456758981.0
6994,Big Fish,122919055.0
6996,Something's Gotta Give,266728738.0
6997,Stuck on You,33828318.0
6998,Girl with a Pearl Earring,31466789.0
7000,The Lord of the Rings: The Return of the King,1118888979.0
7002,Calendar Girls,96542059.0
7005,House of Sand and Fog,16942795.0
7007,Monster,60378584.0
7008,Cheaper by the Dozen,190212113.0
7009,Cold Mountain,173013509.0
7010,Paycheck,96269812.0
7011,Peter Pan,121975011.0
7012,The Company,2281585.0
7015,Secret Things,105090.0
7020,Along Came Polly,171963386.0
7022,Torque,46546197.0
7025,The Great Gatsby,26533200.0
7036,"Car 54, Where Are You?",1238080.0
7039,Only the Strong,3283371.0
7040,The Adventures of Ford Fairlane,20423389.0
7045,The Pick-up Artist,13290368.0
7062,To Have and Have Not,3650000.0
7075,Cool World,14110589.0
7076,Money for Nothing,1044824.0
7077,The Silencers,16318124.0
7101,The Butterfly Effect,96060858.0
7102,Win a Date with Tad Hamilton!,16980098.0
7103,Touching the Void,13885802.0
7104,The Big Bounce,6808550.0
7107,Latter Days,819939.0
7108,Barbershop 2:  Back in Business,65070412.0
7109,Catch That Kid,16702864.0
7110,Miracle,64445708.0
7112,The Dreamers,15121165.0
7117,Sleep with Me,161410.0
7121,Let's Do It Again,11800000.0
7132,Thirteen,4601043.0
7135,Foolish Wives,400200.0
7139,Best Defense,19265302.0
7140,50 First Dates,196482882.0
7141,Welcome to Mooseport,14000000.0
7146,Monsieur Ibrahim,11576431.0
7147,Vanishing Point,72266306.0
7149,The Thief of Bagdad,1213880.0
7152,Black Widow,25205460.0
7155,King Solomon's Mines,238227.0
7157,Raw Deal,16209459.0
7162,Against the Ropes,6614280.0
7163,Confessions of a Teenage Drama Queen,29331068.0
7164,EuroTrip,20796847.0
7165,The Passion of the Christ,611899420.0
7166,Club Dread,5001655.0
7167,Dirty Dancing: Havana Nights,27685016.0
7168,Twisted,25195000.0
7170,"Good bye, Lenin!",79384880.0
7171,Hidalgo,108103450.0
7172,Starsky & Hutch,170268750.0
7192,Agent Cody Banks 2: Destination London,28818995.0
7193,The Girl Next Door,30411183.0
7194,Secret Window,92913171.0
7195,Spartan,8112712.0
7200,Clifford,7411659.0
7201,Mad Dog and Glory,11081586.0
7207,Dawn of the Dead,102356381.0
7208,Eternal Sunshine of the Spotless Mind,72258126.0
7209,Taking Lives,65470529.0
7211,Intermission,4856298.0
7213,Jersey Girl,36098382.0
7215,Never Die Alone,5923000.0
7216,Scooby-Doo 2: Monsters Unleashed,181466833.0
7218,Dogville,16680836.0
7219,Ned Kelly,6585516.0
7220,Hellboy,99318987.0
